stop_nr;hum;temp;time;time_start;time_end;sensor_ID;round_nr
5627;64.9;25.0;2021-08-13 15:03:26.585434;2021-08-13 15:03:18.361500;2021-08-13 15:03:28.370728;11;351
5628;64.9;25.0;2021-08-13 15:03:46.634199;2021-08-13 15:03:37.252916;2021-08-13 15:03:47.262717;12;351
5629;64.9;25.0;2021-08-13 15:04:02.673242;2021-08-13 15:03:53.564043;2021-08-13 15:04:03.570708;13;351
5630;64.8;25.0;2021-08-13 15:04:20.715091;2021-08-13 15:04:12.401090;2021-08-13 15:04:22.410709;14;351
5631;64.8;25.0;2021-08-13 15:04:38.756827;2021-08-13 15:04:30.627709;2021-08-13 15:04:40.634719;15;351
5632;64.8;25.0;2021-08-13 15:04:58.801473;2021-08-13 15:04:50.646328;2021-08-13 15:05:00.654722;0;352
5633;64.9;24.9;2021-08-13 15:05:22.859898;2021-08-13 15:05:12.900068;2021-08-13 15:05:22.910830;1;352
5634;64.9;24.9;2021-08-13 15:05:40.901838;2021-08-13 15:05:31.858600;2021-08-13 15:05:41.866733;2;352
5635;64.1;24.9;2021-08-13 15:05:58.943625;2021-08-13 15:05:50.497892;2021-08-13 15:06:00.506691;3;352
5636;64.6;24.9;2021-08-13 15:06:16.991829;2021-08-13 15:06:08.311002;2021-08-13 15:06:18.318757;4;352
5637;64.6;24.9;2021-08-13 15:06:37.034189;2021-08-13 15:06:27.402877;2021-08-13 15:06:37.410768;5;352
5638;64.8;24.9;2021-08-13 15:06:55.076052;2021-08-13 15:06:47.067445;2021-08-13 15:06:57.074767;6;352
5639;64.9;25.0;2021-08-13 15:07:15.124735;2021-08-13 15:07:05.603705;2021-08-13 15:07:15.610689;7;352
5640;64.8;25.0;2021-08-13 15:07:33.166576;2021-08-13 15:07:24.203641;2021-08-13 15:07:34.214609;8;352
5641;64.8;25.0;2021-08-13 15:08:37.318324;2021-08-13 15:08:28.265317;2021-08-13 15:08:38.274683;9;352
5642;64.8;25.0;2021-08-13 15:08:53.353299;2021-08-13 15:08:44.629662;2021-08-13 15:08:54.638655;10;352
5643;64.8;25.0;2021-08-13 15:09:09.392323;2021-08-13 15:09:01.358772;2021-08-13 15:09:11.366712;11;352
5644;64.8;25.0;2021-08-13 15:09:29.437104;2021-08-13 15:09:20.413445;2021-08-13 15:09:30.424025;12;352
5645;64.8;25.0;2021-08-13 15:09:45.475928;2021-08-13 15:09:37.073116;2021-08-13 15:09:47.083770;13;352
5646;64.7;25.0;2021-08-13 15:10:05.524760;2021-08-13 15:09:55.690065;2021-08-13 15:10:05.698720;14;352
5647;64.7;25.0;2021-08-13 15:10:23.566514;2021-08-13 15:10:14.256329;2021-08-13 15:10:24.266731;15;352
5648;64.7;25.0;2021-08-13 15:10:43.615411;2021-08-13 15:10:34.808064;2021-08-13 15:10:44.818614;0;353
5649;64.9;25.0;2021-08-13 15:11:07.673647;2021-08-13 15:10:58.029638;2021-08-13 15:11:08.038661;1;353
5650;64.6;24.9;2021-08-13 15:11:23.708612;2021-08-13 15:11:15.558970;2021-08-13 15:11:25.566724;2;353
5651;63.9;24.9;2021-08-13 15:11:41.754489;2021-08-13 15:11:33.449646;2021-08-13 15:11:43.458739;3;353
5652;64.1;24.9;2021-08-13 15:11:59.796342;2021-08-13 15:11:51.424500;2021-08-13 15:12:01.434692;4;353
5653;64.2;24.9;2021-08-13 15:12:19.845095;2021-08-13 15:12:10.588377;2021-08-13 15:12:20.598699;5;353
5654;64.7;24.9;2021-08-13 15:12:39.893873;2021-08-13 15:12:30.888270;2021-08-13 15:12:40.898732;6;353
5655;64.6;24.9;2021-08-13 15:12:57.935683;2021-08-13 15:12:49.405701;2021-08-13 15:12:59.416293;7;353
5656;64.8;25.0;2021-08-13 15:13:15.977605;2021-08-13 15:13:07.008258;2021-08-13 15:13:17.018738;8;353
5657;64.8;24.9;2021-08-13 15:13:34.019394;2021-08-13 15:13:25.675678;2021-08-13 15:13:35.682670;9;353
5658;64.8;25.0;2021-08-13 15:13:52.061244;2021-08-13 15:13:42.484991;2021-08-13 15:13:52.494709;10;353
5659;64.8;25.0;2021-08-13 15:14:08.100207;2021-08-13 15:13:59.146512;2021-08-13 15:14:09.154712;11;353
5660;64.8;25.0;2021-08-13 15:14:26.141908;2021-08-13 15:14:18.000360;2021-08-13 15:14:28.010697;12;353
5661;64.8;25.0;2021-08-13 15:14:44.183760;2021-08-13 15:14:34.992417;2021-08-13 15:14:45.002656;13;353
5662;64.6;25.0;2021-08-13 15:15:02.225664;2021-08-13 15:14:54.066255;2021-08-13 15:15:04.074708;14;353
5663;64.5;25.0;2021-08-13 15:15:22.274271;2021-08-13 15:15:12.677679;2021-08-13 15:15:22.686689;15;353
5664;64.6;25.0;2021-08-13 15:15:42.323079;2021-08-13 15:15:33.445563;2021-08-13 15:15:43.454686;0;354
5665;64.8;24.9;2021-08-13 15:16:04.374823;2021-08-13 15:15:55.849689;2021-08-13 15:16:05.858715;1;354
5666;64.8;24.9;2021-08-13 15:16:24.419268;2021-08-13 15:16:15.101459;2021-08-13 15:16:25.110673;2;354
5667;64.0;24.9;2021-08-13 15:16:42.465019;2021-08-13 15:16:33.558501;2021-08-13 15:16:43.569630;3;354
5668;64.1;24.9;2021-08-13 15:17:00.507042;2021-08-13 15:16:52.124725;2021-08-13 15:17:02.134719;4;354
5669;64.5;24.9;2021-08-13 15:17:20.555670;2021-08-13 15:17:11.616992;2021-08-13 15:17:21.626757;5;354
5670;64.6;24.9;2021-08-13 15:17:40.604348;2021-08-13 15:17:31.686025;2021-08-13 15:17:41.695058;6;354
5671;64.7;25.0;2021-08-13 15:17:58.646252;2021-08-13 15:17:50.295455;2021-08-13 15:18:00.306719;7;354
5672;64.7;25.0;2021-08-13 15:18:18.695000;2021-08-13 15:18:08.841872;2021-08-13 15:18:18.850662;8;354
5673;64.7;25.0;2021-08-13 15:18:34.733999;2021-08-13 15:18:26.423060;2021-08-13 15:18:36.430707;9;354
5674;64.7;25.0;2021-08-13 15:18:52.775882;2021-08-13 15:18:42.923703;2021-08-13 15:18:52.930680;10;354
5675;64.7;25.0;2021-08-13 15:19:08.814942;2021-08-13 15:19:00.394889;2021-08-13 15:19:10.402671;11;354
5676;64.7;25.0;2021-08-13 15:19:28.863430;2021-08-13 15:19:19.701902;2021-08-13 15:19:29.710819;12;354
5677;64.7;25.0;2021-08-13 15:19:44.898714;2021-08-13 15:19:36.604617;2021-08-13 15:19:46.614704;13;354
5678;64.5;25.0;2021-08-13 15:20:04.947202;2021-08-13 15:19:55.217184;2021-08-13 15:20:05.228867;14;354
5679;64.5;25.0;2021-08-13 15:20:22.988993;2021-08-13 15:20:14.224839;2021-08-13 15:20:24.234799;15;354
5680;64.5;25.0;2021-08-13 15:20:43.037693;2021-08-13 15:20:34.687613;2021-08-13 15:20:44.694692;0;355
5681;64.8;24.9;2021-08-13 15:21:27.140933;2021-08-13 15:21:18.607938;2021-08-13 15:21:28.614713;1;355
5682;64.8;25.0;2021-08-13 15:21:45.182741;2021-08-13 15:21:37.142760;2021-08-13 15:21:47.150783;2;355
5683;64.4;24.9;2021-08-13 15:22:05.231462;2021-08-13 15:21:55.666175;2021-08-13 15:22:05.674669;3;355
5684;64.2;24.9;2021-08-13 15:22:21.270492;2021-08-13 15:22:13.165244;2021-08-13 15:22:23.174699;4;355
5685;64.2;24.9;2021-08-13 15:22:41.319186;2021-08-13 15:22:32.989262;2021-08-13 15:22:42.990784;5;355
5686;64.7;25.0;2021-08-13 15:23:01.367874;2021-08-13 15:22:53.129666;2021-08-13 15:23:03.138691;6;355
5687;64.6;25.0;2021-08-13 15:23:21.412662;2021-08-13 15:23:11.404619;2021-08-13 15:23:21.414658;7;355
5688;64.6;25.0;2021-08-13 15:23:39.458398;2021-08-13 15:23:29.549444;2021-08-13 15:23:39.558669;8;355
5689;64.5;25.0;2021-08-13 15:23:55.493555;2021-08-13 15:23:47.035651;2021-08-13 15:23:57.042678;9;355
5690;64.5;25.0;2021-08-13 15:24:13.535224;2021-08-13 15:24:04.514255;2021-08-13 15:24:14.522756;10;355
5691;64.5;25.0;2021-08-13 15:24:29.574244;2021-08-13 15:24:20.592727;2021-08-13 15:24:30.602698;11;355
5692;64.6;25.0;2021-08-13 15:24:49.622854;2021-08-13 15:24:39.905551;2021-08-13 15:24:49.914697;12;355
5693;64.5;25.0;2021-08-13 15:25:05.657861;2021-08-13 15:24:56.870292;2021-08-13 15:25:06.878824;13;355
5694;64.5;25.0;2021-08-13 15:25:25.706552;2021-08-13 15:25:16.556472;2021-08-13 15:25:26.567022;14;355
5695;64.5;25.0;2021-08-13 15:25:43.748384;2021-08-13 15:25:35.238593;2021-08-13 15:25:45.246699;15;355
5696;64.5;25.0;2021-08-13 15:26:05.800127;2021-08-13 15:25:56.036326;2021-08-13 15:26:06.046717;0;356
5697;64.7;25.0;2021-08-13 15:26:29.858341;2021-08-13 15:26:21.120183;2021-08-13 15:26:31.130687;1;356
5698;64.4;25.0;2021-08-13 15:26:49.903125;2021-08-13 15:26:41.118021;2021-08-13 15:26:51.126679;2;356
5699;64.0;25.0;2021-08-13 15:27:07.948961;2021-08-13 15:26:59.315772;2021-08-13 15:27:09.322681;3;356
5700;64.0;24.9;2021-08-13 15:27:25.990923;2021-08-13 15:27:16.780832;2021-08-13 15:27:26.790648;4;356
5701;64.3;25.0;2021-08-13 15:27:46.039654;2021-08-13 15:27:37.033516;2021-08-13 15:27:47.042687;5;356
5702;64.5;25.0;2021-08-13 15:28:06.088253;2021-08-13 15:27:57.587133;2021-08-13 15:28:07.594705;6;356
5703;65.1;25.7;2021-08-13 15:28:26.133011;2021-08-13 15:28:16.288937;2021-08-13 15:28:26.298689;7;356
5704;64.5;25.0;2021-08-13 15:28:50.191621;2021-08-13 15:28:42.112119;2021-08-13 15:28:52.122693;8;356
5705;64.5;25.0;2021-08-13 15:29:08.233260;2021-08-13 15:28:59.494378;2021-08-13 15:29:09.505038;9;356
5706;64.5;25.0;2021-08-13 15:29:26.275133;2021-08-13 15:29:16.595756;2021-08-13 15:29:26.606382;10;356
5707;64.5;25.0;2021-08-13 15:29:42.314216;2021-08-13 15:29:33.577856;2021-08-13 15:29:43.586702;11;356
5708;64.5;25.0;2021-08-13 15:30:02.362703;2021-08-13 15:29:53.018395;2021-08-13 15:30:03.026705;12;356
5709;64.1;24.2;2021-08-13 15:30:28.423995;2021-08-13 15:30:19.090899;2021-08-13 15:30:29.094709;13;356
5710;64.4;25.0;2021-08-13 15:30:48.468938;2021-08-13 15:30:39.666135;2021-08-13 15:30:49.676747;14;356
5711;64.4;25.0;2021-08-13 15:31:06.510765;2021-08-13 15:30:58.448667;2021-08-13 15:31:08.458711;15;356
5712;64.0;25.2;2021-08-13 17:55:42.386494;2021-08-13 17:55:33.537342;2021-08-13 17:55:43.545034;0;357
5713;63.9;25.2;2021-08-13 17:56:02.417567;2021-08-13 17:55:53.638312;2021-08-13 17:56:03.649031;1;357
5714;64.0;25.2;2021-08-13 17:56:18.453670;2021-08-13 17:56:10.211074;2021-08-13 17:56:20.221230;2;357
5715;63.8;25.2;2021-08-13 17:56:36.499778;2021-08-13 17:56:26.896727;2021-08-13 17:56:36.907327;3;357
5716;63.7;25.2;2021-08-13 17:56:52.533494;2021-08-13 17:56:43.941289;2021-08-13 17:56:53.949032;4;357
5717;63.7;25.2;2021-08-13 17:57:08.560413;2021-08-13 17:57:00.512789;2021-08-13 17:57:10.523292;5;357
5718;63.8;25.2;2021-08-13 17:57:26.591351;2021-08-13 17:57:18.055381;2021-08-13 17:57:28.065023;6;357
5719;63.7;25.2;2021-08-13 17:57:44.630944;2021-08-13 17:57:34.991791;2021-08-13 17:57:45.000994;7;357
5720;63.1;25.2;2021-08-13 17:58:00.670190;2021-08-13 17:57:51.335173;2021-08-13 17:58:01.345743;8;357
5721;63.0;25.2;2021-08-13 17:58:16.706794;2021-08-13 17:58:07.442990;2021-08-13 17:58:17.452985;9;357
5722;62.9;25.2;2021-08-13 17:58:32.744114;2021-08-13 17:58:23.115304;2021-08-13 17:58:33.125038;10;357
5723;62.9;25.2;2021-08-13 17:58:46.779104;2021-08-13 17:58:38.405205;2021-08-13 17:58:48.413019;11;357
5724;62.8;25.2;2021-08-13 17:59:04.825865;2021-08-13 17:58:55.409968;2021-08-13 17:59:05.417081;12;357
5725;62.9;25.2;2021-08-13 17:59:18.869388;2021-08-13 17:59:10.850230;2021-08-13 17:59:20.861022;13;357
5726;62.2;25.2;2021-08-13 17:59:36.919053;2021-08-13 17:59:28.520373;2021-08-13 17:59:38.529006;14;357
5727;61.4;25.2;2021-08-13 17:59:54.970717;2021-08-13 17:59:45.290543;2021-08-13 17:59:55.301035;15;357
5728;61.6;25.2;2021-08-13 18:00:13.017158;2021-08-13 18:00:03.846174;2021-08-13 18:00:13.853117;0;358
5729;62.7;25.2;2021-08-13 18:00:33.069917;2021-08-13 18:00:23.792862;2021-08-13 18:00:33.801019;1;358
5730;62.9;25.2;2021-08-13 18:00:49.111393;2021-08-13 18:00:39.904833;2021-08-13 18:00:49.912963;2;358
5731;62.9;25.1;2021-08-13 18:01:05.156518;2021-08-13 18:00:56.511080;2021-08-13 18:01:06.521004;3;358
5732;63.2;25.2;2021-08-13 18:01:21.197232;2021-08-13 18:01:12.439738;2021-08-13 18:01:22.449062;4;358
5733;63.3;25.1;2021-08-13 18:01:39.244855;2021-08-13 18:01:30.234519;2021-08-13 18:01:40.244959;5;358
5734;63.5;25.2;2021-08-13 18:01:57.288278;2021-08-13 18:01:48.151687;2021-08-13 18:01:58.160979;6;358
5735;63.4;25.2;2021-08-13 18:02:13.328358;2021-08-13 18:02:04.914508;2021-08-13 18:02:14.925015;7;358
5736;62.1;25.2;2021-08-13 18:02:29.372363;2021-08-13 18:02:20.963093;2021-08-13 18:02:30.973690;8;358
5737;61.6;25.2;2021-08-13 18:02:47.415384;2021-08-13 18:02:37.547820;2021-08-13 18:02:47.557022;9;358
5738;61.4;25.2;2021-08-13 18:03:01.452103;2021-08-13 18:02:51.862768;2021-08-13 18:03:01.873143;10;358
5739;61.0;25.2;2021-08-13 18:03:15.484208;2021-08-13 18:03:06.939273;2021-08-13 18:03:16.949031;11;358
5740;60.3;25.2;2021-08-13 18:03:33.522168;2021-08-13 18:03:24.230263;2021-08-13 18:03:34.241019;12;358
5741;59.8;25.1;2021-08-13 18:03:49.562189;2021-08-13 18:03:39.799346;2021-08-13 18:03:49.809977;13;358
5742;60.0;25.1;2021-08-13 18:04:05.598506;2021-08-13 18:03:57.069227;2021-08-13 18:04:07.077109;14;358
5743;60.5;25.1;2021-08-13 18:04:23.637845;2021-08-13 18:04:14.164098;2021-08-13 18:04:24.175625;15;358
5744;61.8;25.1;2021-08-13 18:04:41.681516;2021-08-13 18:04:32.724381;2021-08-13 18:04:42.734557;0;359
5745;62.5;25.1;2021-08-13 18:05:01.728048;2021-08-13 18:04:52.911867;2021-08-13 18:05:02.921028;1;359
5746;62.8;25.1;2021-08-13 18:05:17.765705;2021-08-13 18:05:09.294628;2021-08-13 18:05:19.305016;2;359
5747;62.7;25.1;2021-08-13 18:05:33.803331;2021-08-13 18:05:25.575704;2021-08-13 18:05:35.584472;3;359
5748;62.8;25.1;2021-08-13 18:05:49.841258;2021-08-13 18:05:41.744151;2021-08-13 18:05:51.753068;4;359
5749;62.8;25.1;2021-08-13 18:06:07.886064;2021-08-13 18:05:59.742914;2021-08-13 18:06:09.752980;5;359
5750;62.3;25.1;2021-08-13 18:06:25.931019;2021-08-13 18:06:17.552333;2021-08-13 18:06:27.561039;6;359
5751;62.2;25.1;2021-08-13 18:06:43.972191;2021-08-13 18:06:34.108060;2021-08-13 18:06:44.117023;7;359
5752;62.2;25.2;2021-08-13 18:07:00.010577;2021-08-13 18:06:50.425716;2021-08-13 18:07:00.437055;8;359
5753;61.3;25.2;2021-08-13 18:07:16.049020;2021-08-13 18:07:07.234085;2021-08-13 18:07:17.245033;9;359
5754;60.6;25.2;2021-08-13 18:07:32.087677;2021-08-13 18:07:22.328445;2021-08-13 18:07:32.336997;10;359
5755;60.5;25.2;2021-08-13 18:07:46.123481;2021-08-13 18:07:37.602850;2021-08-13 18:07:47.613105;11;359
5756;60.4;25.2;2021-08-13 18:08:04.169058;2021-08-13 18:07:54.870288;2021-08-13 18:08:04.881019;12;359
5757;59.4;25.2;2021-08-13 18:08:20.203705;2021-08-13 18:08:10.211588;2021-08-13 18:08:20.220977;13;359
5758;60.1;25.2;2021-08-13 18:08:36.242487;2021-08-13 18:08:27.072480;2021-08-13 18:08:37.081127;14;359
5759;60.4;25.2;2021-08-13 18:08:52.285339;2021-08-13 18:08:44.031642;2021-08-13 18:08:54.042061;15;359
5760;60.5;25.2;2021-08-13 18:09:12.333869;2021-08-13 18:09:02.598997;2021-08-13 18:09:12.609083;0;360
5761;60.5;25.1;2021-08-13 18:09:32.382525;2021-08-13 18:09:23.307601;2021-08-13 18:09:33.317058;1;360
5762;60.8;25.1;2021-08-13 18:09:48.421451;2021-08-13 18:09:40.080415;2021-08-13 18:09:50.089031;2;360
5763;61.4;25.1;2021-08-13 18:10:04.460542;2021-08-13 18:09:56.451934;2021-08-13 18:10:06.462459;3;360
5764;61.4;25.0;2021-08-13 18:10:22.502240;2021-08-13 18:10:13.744443;2021-08-13 18:10:23.753029;4;360
5765;61.0;25.1;2021-08-13 18:10:38.541231;2021-08-13 18:10:30.110429;2021-08-13 18:10:40.117034;5;360
5766;61.2;25.1;2021-08-13 18:10:56.587114;2021-08-13 18:10:48.066456;2021-08-13 18:10:58.077403;6;360
5767;61.2;25.1;2021-08-13 18:11:14.629004;2021-08-13 18:11:05.019943;2021-08-13 18:11:15.029011;7;360
5768;61.2;25.1;2021-08-13 18:11:30.668000;2021-08-13 18:11:21.010037;2021-08-13 18:11:31.017020;8;360
5769;61.3;25.1;2021-08-13 18:11:46.706203;2021-08-13 18:11:37.198250;2021-08-13 18:11:47.205042;9;360
5770;61.1;25.1;2021-08-13 18:12:02.735806;2021-08-13 18:11:52.958631;2021-08-13 18:12:02.969055;10;360
5771;60.8;25.1;2021-08-13 18:12:16.764616;2021-08-13 18:12:08.143354;2021-08-13 18:12:18.152994;11;360
5772;60.8;25.1;2021-08-13 18:12:34.798234;2021-08-13 18:12:25.387537;2021-08-13 18:12:35.397031;12;360
5773;60.6;25.1;2021-08-13 18:12:48.828574;2021-08-13 18:12:40.652913;2021-08-13 18:12:50.661194;13;360
5774;60.6;25.1;2021-08-13 18:13:06.863955;2021-08-13 18:12:58.002912;2021-08-13 18:13:08.013020;14;360
5775;60.8;25.1;2021-08-13 18:13:24.903644;2021-08-13 18:13:15.081801;2021-08-13 18:13:25.089001;15;360
5776;61.1;25.1;2021-08-13 18:13:42.944202;2021-08-13 18:13:33.924908;2021-08-13 18:13:43.929042;0;361
5777;61.4;25.1;2021-08-13 18:14:02.987588;2021-08-13 18:13:53.527245;2021-08-13 18:14:03.537005;1;361
5778;61.5;25.1;2021-08-13 18:14:19.022876;2021-08-13 18:14:10.513489;2021-08-13 18:14:20.524387;2;361
5779;61.6;25.0;2021-08-13 18:14:37.060883;2021-08-13 18:14:27.285604;2021-08-13 18:14:37.293092;3;361
5780;61.6;25.0;2021-08-13 18:14:53.096686;2021-08-13 18:14:43.307855;2021-08-13 18:14:53.317044;4;361
5781;61.5;25.0;2021-08-13 18:15:09.132936;2021-08-13 18:15:00.792436;2021-08-13 18:15:10.801051;5;361
5782;61.2;25.0;2021-08-13 18:15:27.171776;2021-08-13 18:15:18.699108;2021-08-13 18:15:28.709050;6;361
5783;61.0;25.1;2021-08-13 18:15:45.214796;2021-08-13 18:15:35.805295;2021-08-13 18:15:45.813033;7;361
5784;61.0;25.1;2021-08-13 18:16:01.251642;2021-08-13 18:15:52.346565;2021-08-13 18:16:02.357061;8;361
5785;60.5;25.1;2021-08-13 18:16:17.288441;2021-08-13 18:16:08.671934;2021-08-13 18:16:18.681011;9;361
5786;60.5;25.1;2021-08-13 18:16:33.325557;2021-08-13 18:16:24.057915;2021-08-13 18:16:34.068549;10;361
5787;60.1;25.1;2021-08-13 18:16:47.360045;2021-08-13 18:16:39.225005;2021-08-13 18:16:49.232963;11;361
5788;60.0;25.1;2021-08-13 18:17:05.399961;2021-08-13 18:16:56.631956;2021-08-13 18:17:06.640986;12;361
5789;59.5;25.1;2021-08-13 18:17:21.437364;2021-08-13 18:17:12.333003;2021-08-13 18:17:22.341040;13;361
5790;60.0;25.1;2021-08-13 18:17:39.481449;2021-08-13 18:17:30.121311;2021-08-13 18:17:40.129004;14;361
5791;59.8;25.1;2021-08-13 18:17:55.518868;2021-08-13 18:17:46.807642;2021-08-13 18:17:56.817101;15;361
5792;59.8;25.1;2021-08-13 18:18:13.559186;2021-08-13 18:18:05.149456;2021-08-13 18:18:15.157028;0;362
5793;59.4;25.0;2021-08-13 18:18:35.609082;2021-08-13 18:18:25.853693;2021-08-13 18:18:35.861061;1;362
5794;60.3;25.0;2021-08-13 18:18:51.646562;2021-08-13 18:18:42.803321;2021-08-13 18:18:52.813027;2;362
5795;60.3;25.0;2021-08-13 18:19:07.688319;2021-08-13 18:18:59.482538;2021-08-13 18:19:09.493123;3;362
5796;60.3;25.0;2021-08-13 18:19:23.726047;2021-08-13 18:19:15.434914;2021-08-13 18:19:25.445476;4;362
5797;60.1;25.0;2021-08-13 18:19:41.766753;2021-08-13 18:19:33.516672;2021-08-13 18:19:43.525063;5;362
5798;60.2;25.0;2021-08-13 18:19:59.811284;2021-08-13 18:19:51.735776;2021-08-13 18:20:01.746299;6;362
5799;60.2;25.0;2021-08-13 18:20:17.852508;2021-08-13 18:20:08.496116;2021-08-13 18:20:18.505640;7;362
5800;60.3;25.1;2021-08-13 18:20:33.903092;2021-08-13 18:20:24.907585;2021-08-13 18:20:34.917114;8;362
5801;60.1;25.1;2021-08-13 18:20:49.952397;2021-08-13 18:20:41.277788;2021-08-13 18:20:51.284478;9;362
5802;59.8;25.1;2021-08-13 18:21:06.000615;2021-08-13 18:20:57.047698;2021-08-13 18:21:07.059307;10;362
5803;59.5;25.1;2021-08-13 18:21:22.047706;2021-08-13 18:21:12.419457;2021-08-13 18:21:22.430003;11;362
5804;59.7;25.1;2021-08-13 18:21:38.093893;2021-08-13 18:21:30.053337;2021-08-13 18:21:40.061025;12;362
5805;59.5;25.1;2021-08-13 18:21:54.139360;2021-08-13 18:21:45.915216;2021-08-13 18:21:55.925028;13;362
5806;59.0;25.0;2021-08-13 18:22:12.187656;2021-08-13 18:22:03.558108;2021-08-13 18:22:13.565032;14;362
5807;59.2;25.0;2021-08-13 18:22:30.239081;2021-08-13 18:22:20.535594;2021-08-13 18:22:30.545146;15;362
5808;59.5;25.1;2021-08-13 18:22:48.285965;2021-08-13 18:22:39.100507;2021-08-13 18:22:49.111120;0;363
5809;59.6;25.0;2021-08-13 18:23:08.339434;2021-08-13 18:22:58.890636;2021-08-13 18:23:08.901099;1;363
5810;59.6;25.0;2021-08-13 18:23:24.382155;2021-08-13 18:23:15.973607;2021-08-13 18:23:25.984404;2;363
5811;59.7;25.0;2021-08-13 18:23:42.427292;2021-08-13 18:23:32.601586;2021-08-13 18:23:42.609028;3;363
5812;59.8;25.0;2021-08-13 18:23:58.468939;2021-08-13 18:23:49.058550;2021-08-13 18:23:59.069022;4;363
5813;59.8;25.0;2021-08-13 18:24:16.513818;2021-08-13 18:24:06.869342;2021-08-13 18:24:16.876981;5;363
5814;59.8;25.0;2021-08-13 18:24:34.561991;2021-08-13 18:24:24.954841;2021-08-13 18:24:34.965035;6;363
5815;60.5;25.1;2021-08-13 18:24:50.602897;2021-08-13 18:24:41.893684;2021-08-13 18:24:51.901035;7;363
5816;60.3;25.1;2021-08-13 18:25:06.643876;2021-08-13 18:24:58.152658;2021-08-13 18:25:08.161042;8;363
5817;59.9;25.1;2021-08-13 18:25:22.684475;2021-08-13 18:25:14.654274;2021-08-13 18:25:24.661031;9;363
5818;59.9;25.1;2021-08-13 18:25:38.724920;2021-08-13 18:25:30.656232;2021-08-13 18:25:40.665023;10;363
5819;59.8;25.1;2021-08-13 18:25:54.765289;2021-08-13 18:25:46.130793;2021-08-13 18:25:56.140996;11;363
5820;58.9;25.0;2021-08-13 18:26:12.812625;2021-08-13 18:26:04.009049;2021-08-13 18:26:14.016964;12;363
5821;58.5;25.1;2021-08-13 18:26:28.852878;2021-08-13 18:26:19.665449;2021-08-13 18:26:29.673177;13;363
5822;58.0;25.0;2021-08-13 18:27:28.998811;2021-08-13 18:27:19.592132;2021-08-13 18:27:29.601025;14;363
5823;58.5;25.0;2021-08-13 18:27:45.038692;2021-08-13 18:27:36.715581;2021-08-13 18:27:46.725526;15;363
5824;55.9;25.2;2021-08-13 18:57:49.528581;2021-08-13 18:57:41.143050;2021-08-13 18:57:51.153144;0;364
5825;56.6;25.2;2021-08-13 18:58:11.581435;2021-08-13 18:58:01.838535;2021-08-13 18:58:11.849056;1;364
5826;57.1;25.2;2021-08-13 18:58:29.623973;2021-08-13 18:58:19.637845;2021-08-13 18:58:29.648977;2;364
5827;57.1;25.2;2021-08-13 18:58:47.670810;2021-08-13 18:58:37.665635;2021-08-13 18:58:47.673070;3;364
5828;56.9;25.1;2021-08-13 18:59:03.710419;2021-08-13 18:58:54.399304;2021-08-13 18:59:04.408968;4;364
5829;56.9;25.2;2021-08-13 18:59:21.753058;2021-08-13 18:59:12.660334;2021-08-13 18:59:22.669057;5;364
5830;56.3;25.2;2021-08-13 18:59:39.799771;2021-08-13 18:59:31.274837;2021-08-13 18:59:41.285056;6;364
5831;55.9;25.1;2021-08-13 18:59:57.842492;2021-08-13 18:59:48.883626;2021-08-13 18:59:58.893123;7;364
5832;56.1;25.2;2021-08-13 19:00:13.886107;2021-08-13 19:00:05.401653;2021-08-13 19:00:15.409017;8;364
5833;55.8;25.2;2021-08-13 19:00:29.921817;2021-08-13 19:00:21.643751;2021-08-13 19:00:31.654451;9;364
5834;55.7;25.2;2021-08-13 19:00:45.961459;2021-08-13 19:00:37.908075;2021-08-13 19:00:47.917037;10;364
5835;54.8;25.2;2021-08-13 19:01:02.001093;2021-08-13 19:00:53.266565;2021-08-13 19:01:03.277029;11;364
5836;54.2;25.1;2021-08-13 19:01:20.047639;2021-08-13 19:01:11.398280;2021-08-13 19:01:21.405055;12;364
5837;53.6;25.1;2021-08-13 19:01:36.083372;2021-08-13 19:01:26.811231;2021-08-13 19:01:36.821003;13;364
5838;53.5;25.1;2021-08-13 19:01:54.130032;2021-08-13 19:01:44.955298;2021-08-13 19:01:54.965032;14;364
5839;54.4;25.1;2021-08-13 19:02:12.172633;2021-08-13 19:02:02.762380;2021-08-13 19:02:12.773000;15;364
5840;54.3;25.1;2021-08-13 19:02:30.219126;2021-08-13 19:02:22.199616;2021-08-13 19:02:32.209157;0;365
5841;54.8;25.0;2021-08-13 19:02:52.271661;2021-08-13 19:02:43.167381;2021-08-13 19:02:53.177041;1;365
5842;54.8;25.0;2021-08-13 19:03:10.313365;2021-08-13 19:03:00.318261;2021-08-13 19:03:10.328818;2;365
5843;54.7;25.0;2021-08-13 19:03:26.351842;2021-08-13 19:03:17.668295;2021-08-13 19:03:27.677032;3;365
5844;54.1;25.0;2021-08-13 19:03:44.393325;2021-08-13 19:03:34.689713;2021-08-13 19:03:44.697015;4;365
5845;53.6;25.0;2021-08-13 19:04:02.434614;2021-08-13 19:03:53.105704;2021-08-13 19:04:03.113034;5;365
